id,created_at,screen_name,user_name,user_location,text
594224049091403776,Fri May 01 19:37:08 +0000 2015,byshieldmaiden,Shield Maiden,Ultima Thule,"#talkpay seems to be (mostly) white, male, cis bragging about their salaries or people discussing barely livable salaries. It's depressing."
594224095807414272,Fri May 01 19:37:19 +0000 2015,TrendsinUSA,TrendsinUSA,,#talkpay is at top! See all favorited images@  Visit http://t.co/4QmsCzJP5f http://t.co/hft3kAiz8h
594224104061808640,Fri May 01 19:37:21 +0000 2015,DexterBrylle,DexterBrylle,Manila,"Wow. Software developer salaries :( 
I just wish the Philippines would recognize the talent pool here
#talkpay"
594224141827440640,Fri May 01 19:37:30 +0000 2015,zenparty,rachael hodder,Michigan,Same - huge regret. https://t.co/PyIZq4ghKs #talkpay
594224147833561088,Fri May 01 19:37:31 +0000 2015,AndrewDownin,"Andrew Downin, CPA","Madison, WI",#talkpay makes me think of this #NewYorkTimes article about the advantages of sharing your salary details w your kids http://t.co/t9BVTTDAPq
594224158759878657,Fri May 01 19:37:34 +0000 2015,micheleod1,HighHorseUnicorn,"Central,PA","You idiots do understand we have a law for equal pay, don't you? #talkpay"
594224179202883584,Fri May 01 19:37:39 +0000 2015,JayStylus,Jay,North Georgia USA,#talkpay #RaiseTheWage #socialjustice #SocialJusticeWarrior #UniteBlue http://t.co/ycoqFrYbGn
594224182424113152,Fri May 01 19:37:39 +0000 2015,Altair_Media,Altair Media,London,Loving the #talkpay sharing that is going on. Noticed its all $ though. Is it a stretch too far for the modest and reserved British? LB
594224182851989504,Fri May 01 19:37:40 +0000 2015,mspspeak,map perkins,,@dennismonsewicz @JoshMock Makes me even more concerned for those that have further strikes against them.  #talkpay
594224183615332352,Fri May 01 19:37:40 +0000 2015,stewartsc,Stewart Scott-Curran,"San Francisco, CA",Why #talkpay is important. https://t.co/wUpJFchR8C
594224211041853442,Fri May 01 19:37:46 +0000 2015,LetsGoCouchman,Bryan Couchman,,i have no money #talkpay
594224217698095104,Fri May 01 19:37:48 +0000 2015,AsselFiras,aseel firas,,"Watch #Anoudi►http://t.co/N6DmwaaINr #LiamYouAreOurAngel
#WhoIsSizzy
#MarilynMosby #talkpay
#الهلال_الفيصلي
#narcobloqueos
#AddisonRussell"
594224232768372738,Fri May 01 19:37:51 +0000 2015,dennismonsewicz,Dennis Monsewicz,"Nashville, TN",#talkpay is an interesting subject; I'm very blessed to make what I make and to be with a company who cares for its' employees
594224239835746304,Fri May 01 19:37:53 +0000 2015,Mesh_Kumar,Umesh Kumar,"London, United Kingdom",This is fascinating! Loving the tweets! Check out #talkpay https://t.co/HwlnxO3GTM
594224326938796032,Fri May 01 19:38:14 +0000 2015,franceshocutt,Frances Hocutt,,"Open source/nonprofit internship through @outreachy, $5500 for 12 weeks + initial contributions. #talkpay"
594224376217632768,Fri May 01 19:38:26 +0000 2015,mallyvai,Vaibhav Mallya,San Francisco,@esten Definitely a finesse component to #talkpay in a safe way. Would an etiquette guide to this stuff be helpful you think?
594224404952850432,Fri May 01 19:38:32 +0000 2015,EndiveG,Endive Gardener,Pacific NW ,"""#talkpay - A Hashtag To Empower People To Fight Pay Discrimination"" #WTF? Who came up with this &amp; what fuc*ing planet are they living on?"
594224492353757184,Fri May 01 19:38:53 +0000 2015,LegoHellyon,Medusa,Deep Aegean Parthenon,Why #talkpay when you can talk payback.
594224534913306624,Fri May 01 19:39:03 +0000 2015,ToddWalker,Todd Walker,"Walnut Creek, CA",Get your eyes opened about money (at least a little) outside your own bubble by following #talkpay
594224549895475202,Fri May 01 19:39:07 +0000 2015,mmorri,Mike Morris,"Washington, DC","Sometimes it takes a little pushing, individually or collectively, or even taking your concerns directly to the CEO. #talkpay"
594224551690506240,Fri May 01 19:39:07 +0000 2015,gabbyhon,Gabby,Chicago,"During my six years as an independent contractor, my income was between $125k and $136k gross, hourly rate only. #talkpay"
594224558804246529,Fri May 01 19:39:09 +0000 2015,patio11,Patrick McKenzie,東京都 Tokyo,"My salary history, previous consulting rates, and some thoughts about talking about money: http://t.co/YBII982fDj #talkpay"
594224564508450816,Fri May 01 19:39:10 +0000 2015,SabaSedighi,Saba Sedighi,LA | OC,..if every company released how they paid their employees -- respect 4 @buffer http://t.co/Bf2DXOB5oi #tech #TALKPAY @joelgascoigne @LeoWid
594224570518872066,Fri May 01 19:39:12 +0000 2015,nm_edm,NM EDM INC,Check @instagram ,@nvidia @therock #fast8 #cctf #edm #plur #talkpay #payday2 #infosec #a team #theamericans… https://t.co/RVR0oHejQA
594224577904947200,Fri May 01 19:39:14 +0000 2015,joshsimmons,Joshua R. Simmons,"Santa Rosa, CA","2002-2013 freelance web dev &amp; agency/startup owner: ~20-40k
2013-present community manager: ~$70k
Knowledge is power. Keep sharing. #talkpay"
594224594971688960,Fri May 01 19:39:18 +0000 2015,jacobfredsen,Jacob Frederiksen,Copenhagen,"@MathiasRando ja vildt meget. ""Sjovt"" at læse med i. Synes dog mest det er freelance der deler på #talkpay"
594224605683789825,Fri May 01 19:39:20 +0000 2015,Stobei117,David Hudson,"Seaside, CA, USA, EARTH",24 yr old Social media Manger and web designer.  18k/ yr #talkpay
594224637204111360,Fri May 01 19:39:28 +0000 2015,njvack,Nate,"Madison, WI, USA",#talkpay A brief synopsis of our startup's finances and our experiences: http://t.co/9AVFjJlqga
594224658502721536,Fri May 01 19:39:33 +0000 2015,transporbation,Amanda Sledz,Portland,there's no sad trombone button on my computer to communicated what I was paid for creative writing last year. #talkpay
594224752266326017,Fri May 01 19:39:55 +0000 2015,franceshocutt,Frances Hocutt,,"Grad student (PhD), materials science and engineering, ~$18k. Chemistry, ~$25k. Same school. #talkpay"
594224760046903296,Fri May 01 19:39:57 +0000 2015,Bastille1790,The Devil Within,Paris,all the porn bots flooding the #talkpay tag. Top kek.
594224770050236417,Fri May 01 19:39:59 +0000 2015,TexterDesign,Kurt Texter,"San Francisco, CA","I make less than $60,000 a year working as a freelance designer in San Francisco. I'm happy. #TalkPay"
594224781836165120,Fri May 01 19:40:02 +0000 2015,gabbyhon,Gabby,Chicago,"When I left my fulltime job in 2008, I was making $76,500/year, with 8 years experience in UX. #talkpay"
594224793966088195,Fri May 01 19:40:05 +0000 2015,devin_tomb,Devin Tomb,"San Francisco, CA ","#talkpay is officially a thing—we rounded up salaries from Apple, Google and more on @levoleague: http://t.co/ScmgoNOkuZ"
594224808046407680,Fri May 01 19:40:09 +0000 2015,xrudy,Gunslinger,Einbroch,Veo los salarios de los desarrolladores que publican en el hashtag #talkpay y solo me hacen sentir miserable :(
594224823586279424,Fri May 01 19:40:12 +0000 2015,othiym23,Forrest L Norvell,the outside lands,#talkpay http://t.co/o6Sz2bptEV
594224854129336320,Fri May 01 19:40:20 +0000 2015,TheButterflyman,CB Droege,Cincinnati (Mason),"Adjunct college instructor, consistently well-reviewed, ten years experience -&gt; about 24k/y, no ben

Artist -&gt; about -2k/y, no ben

#TalkPay"
594224882617049088,Fri May 01 19:40:26 +0000 2015,maco_nix,maco,Maryland,@Altair_Media i've seen a bit in £. try searching for £ and #talkpay together?
594224884038905856,Fri May 01 19:40:27 +0000 2015,Shpigford,Josh Pigford,"Birmingham, AL","First &amp; only ""real"" job I ever had was $30k as an interactive designer in 2005. I quit it 7 weeks in and never looked back. #talkpay"
594224887679549440,Fri May 01 19:40:28 +0000 2015,bibliotechy,chad nelson,Philadelpia,"05-07, 3 PT Librarian jobs: £25K
07-13, library web dev: £38K-$55K
14, DevOps @ library vendor: $68
15, grant funded OS dev: $80K 
#talkpay"
594224907178749952,Fri May 01 19:40:32 +0000 2015,transporbation,Amanda Sledz,Portland,my first job post unemployment in 2012 was tutoring. I got it because I have a master's degree. It paid $10 an hour. #talkpay
594224924006469632,Fri May 01 19:40:36 +0000 2015,qjuanp,JuanP,Bogotá D.C - Pereira,It's sadly to all (or most of all) devs in Colombia when read #talkpay :(
594224953945272320,Fri May 01 19:40:43 +0000 2015,Bastille1790,The Devil Within,Paris,"#Talkpay
http://t.co/8f0BVolzxR"
594224991748653056,Fri May 01 19:40:52 +0000 2015,HareNBear,Hare 'n' Bear,Londonistan,As a white man. My employer gives me £200k yearly. Because I'm better. #talkpay
594225006730747904,Fri May 01 19:40:56 +0000 2015,diannespanner,Dianne Tanner,"London, England",Sometimes having TIME and FREEDOM is more important than MONEY to spend on crap you don't need. #talkpay
594225011440783360,Fri May 01 19:40:57 +0000 2015,Sarcastisity,Jefferson B.,MS,"#talkpay got me like:

 o_O 

(╯°□°）╯︵ ┻━┻

( ._.)"
594225052675121152,Fri May 01 19:41:07 +0000 2015,Shpigford,Josh Pigford,"Birmingham, AL","$30k for that was downright absurd. It was in Denver, no less. Not some tiny city w/ low cost-of-living. #talkpay"
594225054310899714,Fri May 01 19:41:07 +0000 2015,nm_edm,NM EDM INC,Check @instagram ,@nvidia @therock #fast8 #cctf #edm #payday2 #talkpay #payday2 #infosec #a team #theamericans #trap… https://t.co/CRxtlZz3hC
594225061512531968,Fri May 01 19:41:09 +0000 2015,MPTrending,Massive Paper,Las Vegas,Starting in publishing at 150 /wk to get in. Managed helpdesk for horse and dog racing network 45k a year &amp; built custom CRM 50k/yr #talkpay
594225076238753792,Fri May 01 19:41:13 +0000 2015,clarissa,Clarissa Peterson,"Montreal, QC, Canada",It's a great day to #talkpay. Anyone in Montreal interested in discussing pay inequality? Join Lean In Tech Montreal. http://t.co/PmvaM4rh4f
594225081322090496,Fri May 01 19:41:14 +0000 2015,othiym23,Forrest L Norvell,the outside lands,".@johnnysunshine my pay didn't really start growing until I had social connections to build on, so I've seen it both ways #talkpay"
594225113341382657,Fri May 01 19:41:21 +0000 2015,radiatoryang,Robert Yang,"New York City, NY","also lucky to be in game development, which is pretty popular w/ very little underenrollment, so I'm a (rare) fairly stable adjunct #talkpay"
594225123164585984,Fri May 01 19:41:24 +0000 2015,brynnzech,Brynn Zech,"Harrisburg, PA","@zenparty I didn't negotiate either, I thought as a new grad it would make me seem greedy and ungrateful for the opportunity #talkpay"
594225125651656704,Fri May 01 19:41:24 +0000 2015,marvinpinto,Marvin Pinto,"Toronto, Canada","The #talkpay hashtag has been all kinds of wonderful today. Thank you all for putting yourselves out there :)

(I aim to also be so brave :)"
594225160565063680,Fri May 01 19:41:33 +0000 2015,poopelyse,Vin Diesel's Stomp,,"#talkpay my dept. pays me $12.50/hr to sit in other classes and say really loud ""wow this is so boring. i bet physics is way more fun"""
594225171981991936,Fri May 01 19:41:35 +0000 2015,LegoHellyon,Medusa,Deep Aegean Parthenon,"No, we don't want to know how much garbage you make a year.

#talkpayback to Poseidon

#talkpay

#Poseidon = #WhitePrivilege +/ #Rapeculture"
594225197730779136,Fri May 01 19:41:41 +0000 2015,poshporcupine,Cameron Vetter,"Mukwonago, Wisconsin","@veryfancy yeah sharing your pay is always a terrible idea, great way to limit your career #talkpay"
594225240000958464,Fri May 01 19:41:52 +0000 2015,Bastille1790,The Devil Within,Paris,"#Talkpay
https://t.co/n7GZFEl9Be"
594225241821454336,Fri May 01 19:41:52 +0000 2015,lambda_calculus,David Van Horn,District of Columbia,http://t.co/jHceANUnTY #talkpay
594225256333705216,Fri May 01 19:41:55 +0000 2015,contact_alien,Contact_Alien,Space International,#AvengerAMovie #MayDay #talkpay Stand By Me  http://t.co/gYPOI0ND0z http://t.co/XdeNIIF83p
594225271672283136,Fri May 01 19:41:59 +0000 2015,Shpigford,Josh Pigford,"Birmingham, AL","After quitting, I quadrupled my income within 12 months. #talkpay"
594225282246004737,Fri May 01 19:42:02 +0000 2015,catrope,Roan Kattouw,"San Francisco, CA, USA",".@meat @laurenvoswinkel Plus according to http://t.co/gmWwmnVAIq the NLRA doesn't protect ""supervisors""; I think I probably count #talkpay"
594225291603681280,Fri May 01 19:42:04 +0000 2015,irishjobsHQ,Paul,"Cork, Ireland",Talk about your salary #talkpay by @patio11 http://t.co/sCZq1oUZB4 would you consider doing this ?
594225369042931712,Fri May 01 19:42:22 +0000 2015,kb,Keith Bolland,"Wellington, NZ","2007, grad school dropout: $34k. 2008, first junior web job: $40k. 2009, promotion: $55k. 2011, senior web job: $70k. Now $73k. #talkpay"
594225390299848705,Fri May 01 19:42:27 +0000 2015,mozzadrella,Vanessa,"Philadelphia, PA",@kissane thanks for your transparency #talkpay
594225400189943809,Fri May 01 19:42:30 +0000 2015,JayStylus,Jay,North Georgia USA,#talkpay http://t.co/OfQXeJP0TU
594225401699827712,Fri May 01 19:42:30 +0000 2015,kaequan,Kaegan Donnelly,"Medellin, Colombia","First grown up job was as a specialist at an Apple store. Worked out to $27,040 a year, though less because I was part time. #talkpay"
594225425628438528,Fri May 01 19:42:36 +0000 2015,voteforcantwell,Christopher Cantwell,Suffolk County New York,"Perhaps government ""fixing"" a system that rewards higher intelligence is a bad idea #talkpay http://t.co/5km3P9MIk5"
594225481802723329,Fri May 01 19:42:49 +0000 2015,jayne_jayney,JJ,404 - Not Found,"My first job was £4,072pa. I now earn £160k and vote Tory #talkpay"
594225500920225792,Fri May 01 19:42:54 +0000 2015,kaequan,Kaegan Donnelly,"Medellin, Colombia","By the time I left, I was making close to $50K (Canadian, mind you). Also, please don’t sue me Apple. #talkpay"
594225520964816897,Fri May 01 19:42:59 +0000 2015,LegoHellyon,Medusa,Deep Aegean Parthenon,"Poseidon makes sixty-one thousand (little Gorgons cry) a year.

#talkpay"
594225525528342528,Fri May 01 19:43:00 +0000 2015,PatMac27,Patrick McNamara Jr,Shelton,"I'm a Hvac service technician with a D-2 License in CT an I made $55,000 last year an I'm making $22.50 a hour. #TalkPay"
594225553714114560,Fri May 01 19:43:06 +0000 2015,nm_edm,NM EDM INC,Check @instagram ,@nvidia @therock #fast8 #cctf #talkpay #payday2 #edm #trap #infosec #a team #theamericans if you only… https://t.co/KKocbrh0OB
594225566112489472,Fri May 01 19:43:09 +0000 2015,avataria,niki » avataria,"philly, yo","#talkpay started out at $7.50/hr in 2000 as a FT event promoter receptionist +more. Tough &amp; fun. Worked my tail off but at 21, I loved that"
594225618855800832,Fri May 01 19:43:22 +0000 2015,MoneyNews24n7,Money News - 24/7,United States,How paid leave could equalize pay for women http://t.co/hB4cwz4Q8i #talkpay http://t.co/xrYtRklgvR [Ads:http://t.co/G1mk50JNUW]
594225632143396864,Fri May 01 19:43:25 +0000 2015,anumyoon,Anum Yoon,"Philadelphia, PA",when online job apps make you write your previous salary so they can screen you based on the figure without having the decency to #TALKPAY
594225704889405440,Fri May 01 19:43:42 +0000 2015,kimkaupe,Kim Kaupe,NYC & LA via FL ,As an entrepreneur I make less than my friends at corporate jobs. But my quality of life is infinitely better. Remember what counts #talkpay
594225741971226624,Fri May 01 19:43:51 +0000 2015,beingzakii,ijunaid,"Lahore, Pakistan","Freelancer 

Last month earned $455 

#talkpay"
594225772199583745,Fri May 01 19:43:58 +0000 2015,voteforcantwell,Christopher Cantwell,Suffolk County New York,The ironic thing about the #talkpay hashtag is it proves why women SHOULD be paid less. The market SHOULD punish ignorance and irrationality
594225775378763776,Fri May 01 19:43:59 +0000 2015,lemay,laura lemay,"Los Gatos, CA","Wow, #talkpay is really highlighting the huge difference between tech world and the real world. 😬"
594225776851099648,Fri May 01 19:44:00 +0000 2015,willj,Will,UK,So #TalkPay is probably worth a watch then.
594225802020945920,Fri May 01 19:44:06 +0000 2015,etrepum,Bob Ippolito,"San Francisco, CA",#talkpay First tech job (internship at Bethesda Softworks while in High School in the late 90s) was $5.25/hr (minimum wage) then $7/hr.
594225802562052099,Fri May 01 19:44:06 +0000 2015,theevocater,jake,No Location; No Future,"whelp, stay out of #talkpay at work because its being flooded with porn"
594225816386535424,Fri May 01 19:44:09 +0000 2015,whirlwindpress,Whirlwind,"Camden, NJ","""There is a plan and a purpose, a value to every life, no matter what its location, age, gender or disability,"" Sharron Angle #talkpay"
594225817711841281,Fri May 01 19:44:09 +0000 2015,womenbiz_rr,Women in Business,,"#TalkPay Reveals What People Really Make at Apple, Google, and More http://t.co/p8RYLZQT7m"
594225846593986560,Fri May 01 19:44:16 +0000 2015,xinUmbralis,Gray MacGregor,London,"Those paid the most aren't those best at their jobs, they're just the best negotiators. #talkpay"
594225860934115328,Fri May 01 19:44:20 +0000 2015,kana0jan,ybughuu,,Funny Videos By Prank https://t.co/jO77QV9O7Z Marilyn Mosby #MayDay Cardale Jones #talkpay https://t.co/jO77QV9O7Z
594225864096686081,Fri May 01 19:44:20 +0000 2015,hannahemple,Hannah Emple,"San Francisco, CA ","Another thought: #TalkPay can help unravel racist, sexist &amp; classist assumptions about what is ""work"" or a ""hard job"" &amp; who deserves what."
594225878424498176,Fri May 01 19:44:24 +0000 2015,brayingjackass,brayingjackass,Georgia,"#talkpay I employ 20 commissioned salespeople, 3 of them make more than me the 17 that don't fuck off talking in the break room too much."
594225918991818753,Fri May 01 19:44:33 +0000 2015,Slaktus,Erlend Grefsrud,"Nerja, Andalucía","#talkpay Don't need anyone to find that out without investigating assets and accounts, so no thank you, let's just say it's not much."
594225929708253184,Fri May 01 19:44:36 +0000 2015,erika_owens,erika owens,"Philadelphia, PA","I've been very lucky to work at nonprofits that prioritize reasonable pay, staff development. It is possible. #talkpay"
594225940844126208,Fri May 01 19:44:39 +0000 2015,_beechnut,turn down for hwæt!,"Cambridge, MA","#TalkPay:

2011-13 Non-profit admin: $34,000
13-15 Junior web dev at a public-sector agency: $65,000"
594225948955783169,Fri May 01 19:44:41 +0000 2015,LegoHellyon,Medusa,Deep Aegean Parthenon,"Poseidon makes the big bucks and Me. makes the no bucks
but would rather make lots of the no bucks than be a part of his shitstem.
#talkpay"
594225994434617345,Fri May 01 19:44:51 +0000 2015,JohnnoNolan,Johnno Nolan,Man Francisco-ster,I've left several jobs because there was a glass ceiling to pay #TalkPay
594226018237292545,Fri May 01 19:44:57 +0000 2015,Marfil,Marfil,,"From: Steve Jobs

Subject: Fwd: #talkpay

:(

Steve"
594226059098230785,Fri May 01 19:45:07 +0000 2015,susie_c,Susie Cagle,"Oakland, CA",Reminder that there's this great resource for writers from @manjulamartin &amp; @scratch_mag http://t.co/n9GnBYuVIF #talkpay
594226068774473730,Fri May 01 19:45:09 +0000 2015,enooruddin,Eman Nooruddin,Bahrain,a friendly reminder: ⁰don’t hang out with people that make you feel bad about yourself #talkpay #happiness #Bahrain #love
594226109279031297,Fri May 01 19:45:19 +0000 2015,HelloAshleyR,Ashley Rudolph,NYC,Cannot praise @radiomorillo enough for all her good work today!! #talkpay
594226136999137281,Fri May 01 19:45:25 +0000 2015,Enterprise_ITS,Enterprise Securrity,,nm_edm: nvidia therock #fast8 #cctf #edm #plur #talkpay #payday2 #infosec #a team #theamericans… https://t.co/oHK5c6Slk8
594226142405529602,Fri May 01 19:45:27 +0000 2015,rfleischh,rfleischh,Dallas,"#buffer shares their salary formula in being completely open about pay at the company, great breakdown #talkpay https://t.co/uo9SHVGJcv"
594226157849042944,Fri May 01 19:45:30 +0000 2015,Enterprise_ITS,Enterprise Securrity,,nm_edm: nvidia therock #fast8 #cctf #edm #payday2 #talkpay #payday2 #infosec #a team #theamericans #trap… https://t.co/630ZAnzDaR
594226168074743808,Fri May 01 19:45:33 +0000 2015,Enterprise_ITS,Enterprise Securrity,,nm_edm: nvidia therock #fast8 #cctf #talkpay #payday2 #edm #trap #infosec #a team #theamericans if you only… https://t.co/zqCV8CuhPy
594226187922067457,Fri May 01 19:45:38 +0000 2015,gkoberger,Gregory Koberger,San Francisco,"As a founder, I make half my last real job and 1/4 of what I made consulting, but this is the happiest with work I've ever been. #talkpay"
594226219232657410,Fri May 01 19:45:45 +0000 2015,voteforcantwell,Christopher Cantwell,Suffolk County New York,"#talkpay and other communist propaganda, punishing performance and holding back human progress since 1848."
594226232683692032,Fri May 01 19:45:48 +0000 2015,jaybrandon4981,FaZe Disney PS4,Second Channel,I think people need to stop crying like babies about there pay as a #founder ##talkpay and get back to a job that makes them money
594226246457774080,Fri May 01 19:45:52 +0000 2015,nathansmith,Nathan Smith,"Dallas, TX","Last year, via recruiters and directly, was approached about VP of front-end. $175k/yr in Dallas. I declined. (I work from home.)

#talkpay"
594226248970334208,Fri May 01 19:45:52 +0000 2015,mmorri,Mike Morris,"Washington, DC","Especially when a company is growing quickly, it can often be up to the workers to make sure that these issues remain prominent. #talkpay"
594226249767129089,Fri May 01 19:45:52 +0000 2015,LegoHellyon,Medusa,Deep Aegean Parthenon,"Forget bucks; read books.

#talkpay"
594226279538302977,Fri May 01 19:45:59 +0000 2015,us_promo,Promo | #EDM,US,@nm_edm: @nvidia @therock #fast8 #cctf #edm #payday2 #talkpay #payday2 #infosec #a team #theamericans #trap… https://t.co/zK136OmoUN
594226282851885056,Fri May 01 19:46:00 +0000 2015,GA,General Assembly,NYC + Global,Female programmer fights pay inequality with hashtag campaign https://t.co/I6vvjbdRBT #TalkPay @laurenvoswinkel
594226304884543489,Fri May 01 19:46:05 +0000 2015,ceaksan,Ceyhun Enki Aksan,World Wide,"takip edin, ettirin #talkpay start-up çalışanları, bloggerlar… yılda/ayda ne kadar kazanıyorlar. sektörde neler oluyor?"
594226321812791297,Fri May 01 19:46:09 +0000 2015,MrCskncn,Umur Coşkuncan,Istanbul,Salaries of @bufferapp employee. #talkpay http://t.co/jlXP9YNx5f
594226322592792576,Fri May 01 19:46:10 +0000 2015,bakes,Bakes!,"Cincinnati, Oh","As the director of IT for a large advertising company, I am paid in Alpaca Tears.  #talkpay"
594226353127424000,Fri May 01 19:46:17 +0000 2015,nm_edm,NM EDM INC,Check @instagram ,@nvidia #cctf #edm #plur #trap #talkpay #payday2 #infosec #a team #theamericans so the fucking pubbie… https://t.co/UrXDiWW8BZ
594226384785969152,Fri May 01 19:46:24 +0000 2015,colinmarc,Colin Marc,Berlin,"I feel a bit weird doing #talkpay, but happy to share over DM if it's useful for other people."
594226393468174336,Fri May 01 19:46:27 +0000 2015,jaybrandon4981,FaZe Disney PS4,Second Channel,If your a founder and make less then what you did as a employee somewhere else that means your company sucks and so do you #talkpay
594226395821187073,Fri May 01 19:46:27 +0000 2015,jonbeilin,Jon Beilin,"Berkeley, CA","#talkpay: $500 day rate for video work, $100-$150/hr for tech work. At last full-time tech job (2012) had $100k + X RSUs for iOS lead."
594226419049172992,Fri May 01 19:46:33 +0000 2015,etrepum,Bob Ippolito,"San Francisco, CA","#talkpay $42k (while in college) in MD, dropped out for $80k then $100k in NYC. Entrepreneur since. Short post-acquihire stint @ FB $175k."
594226421402185728,Fri May 01 19:46:33 +0000 2015,craigmdennis,Craig Dennis,"Whistler, BC",The good thing about #talkpay is that it highlights how (almost) everyone in this industry is undervalued.
594226441568530433,Fri May 01 19:46:38 +0000 2015,skingry,Seth Kingry,"Hotlanta, USA","Junior --&gt; senior. #talkpay
2005: 28k
2006: 38k
2007: 43k
2008: 55k
2009: 60k
2011: 110k
2013: 126k"
594226492340506624,Fri May 01 19:46:50 +0000 2015,Bastille1790,The Devil Within,Paris,"people pushing a story from a company that employs this. #Talkpay
http://t.co/8f0BVolzxR"
594226501106716675,Fri May 01 19:46:52 +0000 2015,voteforcantwell,Christopher Cantwell,Suffolk County New York,"Maybe if you feminists hadn't worked so hard to abolish gender roles, you wouldn't HAVE to work. #talkpay"
594226512469086208,Fri May 01 19:46:55 +0000 2015,Peeping__Thom,Tom + H,Mizzou,Hasn't this scam been refuted over and over  #talkpay
594226521713352704,Fri May 01 19:46:57 +0000 2015,Tryumk,Thibault Jochem,Toulon,"Software engineer with 8 years experience (mostly C/C++) 45K€ in Toulon, France ... and it's pretty well paid here #talkpay"
594226523206385664,Fri May 01 19:46:57 +0000 2015,bamapachyderm,Beth C  ن,"Mobile, Alabama","None of your goddamned business.  #talkpay 
God I hate twitter."
594226545763479553,Fri May 01 19:47:03 +0000 2015,Transsomething,Natalie,"Dullsville, Surrey/Hants, UK","This #talkpay is interesting in that I haven't seen a single person say they earn less than me yet, and I earn over the UK national average."
594226553204056066,Fri May 01 19:47:05 +0000 2015,wanderbloom,ngoc,"chicago, il",#talkpay is interesting
594226558874836992,Fri May 01 19:47:06 +0000 2015,caraellison,Cara Ellison,no fixed abode,"I made £7000 after expenses when I did my tax return for 2013/2014 for my first year freelancing writing about games, £583/month #talkpay"
594226581704462336,Fri May 01 19:47:11 +0000 2015,kimkaupe,Kim Kaupe,NYC & LA via FL ,Revenue &amp; gross profit are 2 different things. Some start ups make millions. The founders themselves dont make millions. (I wish) #talkpay
594226603753766913,Fri May 01 19:47:17 +0000 2015,brttneytweets,Brittney Reyes,"San Francisco, CA",As an academic researcher I made 41K a year. 2 years in tech as a researcher and I'm making 156% more #talkpay
594226648469393408,Fri May 01 19:47:27 +0000 2015,btfuldsaster344,Btfuldsaster344,"Los Angeles/Chicago,IL","""@shanley: i'm seeing a really suspicious absence of white male tech workers in #talkpay. really, guys? tell us what you make.""RIGHT ON!!"
594226656048447489,Fri May 01 19:47:29 +0000 2015,grmpyprogrammer,Chris Hartjes,"Milton, Ontario, Canada",#talkpay Those who claim talking salaries publicly harms their ability to negotiate — do you REALLY think employers don’t know salaries?
594226656568545281,Fri May 01 19:47:29 +0000 2015,sabrina,Sabrina Majeed,SF ✈ NY,Would be helpful to see city discussed more in #talkpay. The culture of compensation is very different in NYC than in San Francisco.
594226660318154753,Fri May 01 19:47:30 +0000 2015,MattAHorton,Matt Horton,"Palo Alto, CA ",I'm terrified to #talkpay
594226677401681920,Fri May 01 19:47:34 +0000 2015,_beechnut,turn down for hwæt!,"Cambridge, MA",Oh hey @ThisTechGirl @AdrienneRM do you know about #TalkPay?
594226743596228608,Fri May 01 19:47:50 +0000 2015,tylertringas,Tyler Tringas,,"#talkpay My first job in 2008/09 at a startup consulting firm I made $42k, $60k, $80k. Quit job: $50k (consulting), $0k (startup) .."
594226748079755264,Fri May 01 19:47:51 +0000 2015,StevenTait,StevenTait,Vancouver,most interesting #hashtag of the day #talkpay - check it out
594226769772695553,Fri May 01 19:47:56 +0000 2015,shanley,Shanley,San Francisco,you know who i haven't seen post at a llllll in #talkpay? Venture Capitalists.
594226773564461057,Fri May 01 19:47:57 +0000 2015,DrDooleyMD,Dr. Victoria Dooley,,"#TalkPay Facing offensively low salaries I decided if anyone's going to underpay me, it'll be ME. So I opened my own practice. #EqualPayDay"
594226837796102144,Fri May 01 19:48:12 +0000 2015,UkeNut,Uke Nut,"Boston, MA",@jaffathecake @simonscarfe Shouldn't pay be based on an individual's value to the company instead of title? #talkpay
594226848730460161,Fri May 01 19:48:15 +0000 2015,TheLiebowitz,Josh Liebowitz,,Starting salary at Apple as an engineering IC3 in 2010: 92k with $50k vesting over 4 years #talkpay
594226866514432000,Fri May 01 19:48:19 +0000 2015,voteforcantwell,Christopher Cantwell,Suffolk County New York,"If an economic idea requires government force, then it's just a scam, and not an economic idea at all #talkpay"
594226877503578113,Fri May 01 19:48:22 +0000 2015,JamesRMX,James Francosky,"Tampa, FL","I cannot complain about my pay, but I strive every day to get better. Got to aim for the good life, right @tailopez? #TalkPay"
594226882100367360,Fri May 01 19:48:23 +0000 2015,RobertDaPatriot,USA Patriot ,Dallas TX,"#MayDay is a celebration of Communism which killed over 94 MILLION in the 20th Century. Liberals love it. 
#MayDaySea #talkpay #p2"
594226884843569153,Fri May 01 19:48:24 +0000 2015,byod_news,BYOD News,Worldwide,nm_edm: nvidia therock #fast8 #cctf #edm #payday2 #talkpay #payday2 #infosec #a team #theamericans #trap… https://t.co/ehPYzvvVOr
594226891172745217,Fri May 01 19:48:25 +0000 2015,byod_news,BYOD News,Worldwide,nm_edm: nvidia therock #fast8 #cctf #talkpay #payday2 #edm #trap #infosec #a team #theamericans if you only… https://t.co/mPFNMZjrk3
